Category_Code,Category_Description,Service_Code,Service_Code_Description,Service_Code_Unit_of_Measure,Container_Size,Is_Rental_Flag,Is_Service_Flag,Inscope_WP_Flag,Inscope_OC_Flag,Service_Lift_Type,Service_Waste_Stream,SK_Service,Activity_Name,Record_Volume,Source_System
240,Hook Lift,240600,Clear 6.0M Bin (HL),M3,6,0,1,0,0,RORO,General Waste,67287,C&I,1,VRP
180,Front Lift Recycling,186010,Rent 6.0M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,38030,C&I,0,VRP
550,MGB Hygienic,552241,Deliver 22LT Sanitary Bin,EA,0,0,0,0,0,N/A,N/A,20987,C&I,0,VRP
600,MGB Co-Mingle,602410,Rent 240LT Co-Mingle Cart,EA,0,1,0,0,0,Rear Lift,Co-Mingle,23465,C&I,0,VRP
510,MGB Commercial Refuse,512470,Contract Clear 240LT Cart,M3,0.24,0,1,0,0,N/A,N/A,82339,C&I,1,VRP
660,MGB Medical\Pathological,666221,Security Incinerate P/KG,KG,1,0,1,0,0,N/A,N/A,1628,C&I,0,VRP
700,Liquid,700056,Transportation P/Hour,HR,0,0,1,0,0,N/A,N/A,21628,Liquid,0,VRP
180,Front Lift Recycling,184572,Clear 4.5M Rec Nil Charge,M3,4.5,0,1,0,0,Front Lift,Recycling,54771,C&I,1,VRP
510,MGB Commercial Refuse,512407,Clear Customer 240LT Cart,M3,0.24,0,1,1,1,N/A,N/A,70611,C&I,1,VRP
180,Front Lift Recycling,183040,Repair 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,51820,C&I,0,VRP
500,MGB Rear Lift,502441,Deliver 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,78450,C&I,0,VRP
300,Lift On,301142,Remove 11M Bin (LO),EA,0,0,0,0,0,N/A,N/A,69469,C&I,0,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,64316,Sale of Other,0,VRP
100,Front Lift,101543,Exchange 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,68765,C&I,0,VRP
600,MGB Co-Mingle,602411,Rent Monthly 240LT Co-Min,EA,0,1,0,0,0,Rear Lift,Co-Mingle,62409,C&I,0,VRP
300,Lift On,300800,Clear 8.0M Bin (LO),M3,8,0,1,0,0,N/A,N/A,65297,C&I,1,VRP
600,MGB Co-Mingle,602442,Remove 240LT Co-Mingle Ca,EA,0,0,0,0,0,Rear Lift,Co-Mingle,87963,C&I,0,VRP
350,Skips,350341,Deliver 3.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,83695,C&I,0,VRP
200,Roll On Roll Off,203072,Clear 30M Bin Nil Charge,M3,30,0,1,0,0,RORO,General Waste,26834,C&I,1,VRP
200,Roll On Roll Off,201200,Clear 12M Bin,M3,12,0,1,0,0,RORO,General Waste,70892,C&I,1,VRP
350,Skips,350432,Tip P/Tonne 4.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,56846,C&I,0,VRP
500,MGB Rear Lift,509110,Rent 1000LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,67806,C&I,0,VRP
100,Front Lift,100048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Front Lift,General Waste,10843,C&I,0,VRP
240,Hook Lift,241230,Tip P/Load 12M Bin (HL),EA,0,0,1,0,0,RORO,General Waste,91144,C&I,0,VRP
280,Roll On Roll Off Recyclin,280294,Rebate for Cardboard,TON,0,0,1,0,0,RORO,Recycling,52984,Rebate,0,VRP
100,Front Lift,100066,FL Wkly Extra VisitCharge,EA,0,0,1,0,0,Front Lift,General Waste,1363,C&I,0,VRP
600,MGB Co-Mingle,606642,Remove 660LT Co-Mingle Ca,EA,0,0,0,0,0,Rear Lift,Co-Mingle,70053,C&I,0,VRP
180,Front Lift Recycling,183041,Deliver 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,69083,C&I,0,VRP
100,Front Lift,100048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Front Lift,General Waste,64514,C&I,0,VRP
520,MGB Domestic Refuse,522472,Clear 240LT Cart Nil Chg,M3,0.24,0,1,0,0,N/A,N/A,74686,C&I,1,VRP
180,Front Lift Recycling,183000,Clear 3.0M Recycle Bin,M3,3,0,1,0,1,Front Lift,Recycling,89660,C&I,1,VRP
900,Miscellaneous,900000,Late Payment Fee,EA,0,0,0,0,0,N/A,N/A,59386,Sale of Other,0,VRP
350,Skips,351242,Remove 12M Skip Bin,EA,0,0,0,0,0,N/A,N/A,37631,C&I,0,VRP
750,Environmental Services,750032,Tip P/Tonne Hazardous Wst,TON,0,0,1,0,0,N/A,N/A,86025,Liquid,0,VRP
350,Skips,350300,Clear 3.0M Skip Bin,M3,3,0,1,0,0,N/A,N/A,36412,C&I,1,VRP
560,MGB Clinical,560176,Levy EPA Reporting,EA,0,0,0,0,0,N/A,N/A,25363,C&I,0,VRP
300,Lift On,300542,Remove 5.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,84854,C&I,0,VRP
900,Miscellaneous,900061,Paper Invoice Fee,EA,0,0,0,0,0,N/A,N/A,54171,Sale of Other,0,VRP
240,Hook Lift,243041,Deliver 30M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,64289,C&I,0,VRP
670,MGB Side Lift Recycling,679272,Clear Plastic Bale NilChg,M3,1,0,1,0,0,N/A,N/A,38045,C&I,1,VRP
500,MGB Rear Lift,500143,Exchange 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,69609,C&I,0,VRP
300,Lift On,300600,Clear 6.0M Bin (LO),M3,6,0,1,0,0,N/A,N/A,80350,C&I,1,VRP
500,MGB Rear Lift,502442,Remove 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,46899,C&I,0,VRP
210,Roll On Roll Off Packer,211932,Tip P/Tonne 19M Packer,TON,0,0,1,0,0,RORO,General Waste,52272,C&I,0,VRP
200,Roll On Roll Off,201555,Futile 15M Bin,EA,0,0,1,0,0,RORO,General Waste,41021,C&I,0,VRP
240,Hook Lift,241242,Remove 12M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,66244,C&I,0,VRP
180,Front Lift Recycling,181500,Clear 1.5M Recycle Bin,M3,1.5,0,1,0,1,Front Lift,Recycling,7738,C&I,1,VRP
280,Roll On Roll Off Recyclin,281572,Clear 15M Recyc Nil Chg,M3,15,0,1,0,0,RORO,Recycling,83126,C&I,1,VRP
180,Front Lift Recycling,183010,Rent 3.0M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,73174,C&I,0,VRP
500,MGB Rear Lift,506610,Rent 660LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,40279,C&I,0,VRP
150,Front Lift Clean Up,153072,Clear 3.0M Clean Nil Chg,M3,3,0,1,0,0,N/A,N/A,61003,C&I,1,VRP
580,MGB Commercial Recycling,581141,Deliver 1100LT Recycle Ca,EA,0,0,0,0,0,Rear Lift,Recycling,25738,C&I,0,VRP
180,Front Lift Recycling,184541,Deliver 4.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,5697,C&I,0,VRP
240,Hook Lift,241041,Deliver 10M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,84871,C&I,0,VRP
500,MGB Rear Lift,506644,Relocate 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,49658,C&I,0,VRP
900,Miscellaneous,900088,Environmental Fee,EA,0,0,0,0,0,N/A,N/A,84144,Sale of Other,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,53560,C&I,0,VRP
100,Front Lift,100056,Transportation P/Hour,HR,0,0,1,0,0,Front Lift,General Waste,89334,C&I,0,VRP
731,WasteSafe,730134,Tip P/LTR WasteSafe,LTR,0,0,1,0,0,N/A,N/A,50079,Liquid,0,VRP
580,MGB Commercial Recycling,581111,Rent Monthly 1100LT Recyc,EA,0,1,0,0,0,Rear Lift,Recycling,80811,C&I,0,VRP
280,Roll On Roll Off Recyclin,283000,Clear 30M Recycle Bin,M3,30,0,1,0,0,RORO,Recycling,61588,C&I,1,VRP
350,Skips,350641,Deliver 6.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,48927,C&I,0,VRP
300,Lift On,300941,Deliver 9.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,80351,C&I,0,VRP
500,MGB Rear Lift,500100,Clear 1100LT Cart,M3,1.1,0,1,1,1,Rear Lift,General Waste,70789,C&I,1,VRP
992,Adjustments,998000,Transfer Father A/C - GST,EA,0,0,0,0,0,N/A,N/A,72624,Sale of Other,0,VRP
500,MGB Rear Lift,500048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Rear Lift,General Waste,76018,C&I,0,VRP
500,MGB Rear Lift,500172,Clear 1100LT Cart Nil Chg,M3,1.1,0,1,0,0,Rear Lift,General Waste,86115,C&I,1,VRP
580,MGB Commercial Recycling,581110,Rent 1100LT Recycle Cart,EA,0,1,0,0,0,Rear Lift,Recycling,80577,C&I,0,VRP
457,Subcontractor MGB Confidential,457210,Rent 240LT Conf Cart,EA,0,1,0,0,0,N/A,N/A,64328,C&I,0,VRP
350,Skips,350200,Clear 2.0M Skip Bin,M3,2,0,1,0,0,N/A,N/A,87222,C&I,1,VRP
100,Front Lift,103043,Exchange 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,241,C&I,0,VRP
500,MGB Rear Lift,501241,Deliver 120LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,54541,C&I,0,VRP
300,Lift On,300842,Remove 8.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,64461,C&I,0,VRP
600,MGB Co-Mingle,602410,Rent 240LT Co-Mingle Cart,EA,0,1,0,0,0,Rear Lift,Co-Mingle,56688,C&I,0,VRP
300,Lift On,301041,Deliver 10M Bin (LO),EA,0,0,0,0,0,N/A,N/A,63778,C&I,0,VRP
180,Front Lift Recycling,183041,Deliver 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,86539,C&I,0,VRP
210,Roll On Roll Off Packer,212300,Clear 23M Packer,M3,23,0,1,0,0,RORO,General Waste,32728,C&I,1,VRP
200,Roll On Roll Off,201242,Remove 12M Bin,EA,0,0,0,0,0,RORO,General Waste,27095,C&I,0,VRP
550,MGB Hygienic,552242,Remove 22LT Sanitary Bin,EA,0,0,0,0,0,N/A,N/A,28728,C&I,0,VRP
100,Front Lift,100048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Front Lift,General Waste,1116,C&I,0,VRP
240,Hook Lift,242000,Clear 20M Bin (HL),M3,20,0,1,0,0,RORO,General Waste,64576,C&I,1,VRP
350,Skips,350741,Deliver 7.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,60523,C&I,0,VRP
992,Adjustments,998000,Transfer Father A/C - GST,EA,0,0,0,0,0,N/A,N/A,65056,Sale of Other,0,VRP
300,Lift On,300055,Charge Attendance,EA,0,0,0,0,0,N/A,N/A,68031,C&I,0,VRP
530,MGB Green Waste/Organics,532500,Clear 240LT Organics,M3,0.24,0,1,1,1,Rear Lift,Organic,72044,C&I,1,VRP
240,Hook Lift,243000,Clear 30M Bin (HL),M3,30,0,1,0,0,RORO,General Waste,53930,C&I,1,VRP
710,Septic,710024,Septic Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,88436,Liquid,0,VRP
180,Front Lift Recycling,184507,Clear Customer 4.5M Recyc,M3,4.5,0,1,0,1,Front Lift,Recycling,39891,C&I,1,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,56572,C&I,0,VRP
350,Skips,350472,Clear 4.0M Skip Nil Chg,M3,4,0,1,0,0,N/A,N/A,80356,C&I,1,VRP
580,MGB Commercial Recycling,581141,Deliver 1100LT Recycle Ca,EA,0,0,0,0,0,Rear Lift,Recycling,60529,C&I,0,VRP
200,Roll On Roll Off,200049,Sundry Item,EA,0,0,0,0,0,RORO,General Waste,59437,C&I,0,VRP
180,Front Lift Recycling,184510,Rent 4.5M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,14683,C&I,0,VRP
150,Front Lift Clean Up,152000,Clear 2.0M Clean Up Bin,M3,2,0,1,0,0,N/A,N/A,74020,C&I,1,VRP
900,Miscellaneous,900052,WasteTracker-CWY issued,EA,0,0,0,0,0,N/A,N/A,171107,NULL,NULL,VRP
300,Lift On,301100,Clear 11M Bin (LO),M3,11,0,1,0,0,N/A,N/A,82173,C&I,1,VRP
600,MGB Co-Mingle,600078,Charge Contaminated Load,EA,0,0,0,0,0,Rear Lift,Co-Mingle,75811,C&I,0,VRP
550,MGB Hygienic,554900,Serv Manual Femcare Unit,EA,0,0,1,0,0,N/A,N/A,57481,C&I,0,VRP
210,Roll On Roll Off Packer,212310,Rent 23M Packer,EA,0,1,0,0,0,RORO,General Waste,38553,C&I,0,VRP
600,MGB Co-Mingle,601142,Remove 1100LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,56077,C&I,0,VRP
240,Hook Lift,240049,Sundry Item,EA,0,0,0,0,0,RORO,General Waste,56996,C&I,0,VRP
900,Miscellaneous,900090,Credit Adjustment,ADJ,0,0,0,0,0,N/A,N/A,10739,Sale of Other,0,VRP
300,Lift On,300342,Remove 3.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,77403,C&I,0,VRP
457,Subcontractor MGB Confidential,457241,Deliver 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,68656,C&I,0,VRP
350,Skips,350900,Clear 9.0M Skip Bin,M3,9,0,1,0,0,N/A,N/A,76638,C&I,1,VRP
200,Roll On Roll Off,200048,Bars \ Locks \ Keys,EA,0,0,0,0,0,RORO,General Waste,88471,C&I,0,VRP
600,MGB Co-Mingle,601143,Exchange 1100LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,56865,C&I,0,VRP
550,MGB Hygienic,554841,Install Auto Femcare Unit,EA,0,0,0,0,0,N/A,N/A,75162,C&I,0,VRP
240,Hook Lift,241541,Deliver 15M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,78491,C&I,0,VRP
200,Roll On Roll Off,201032,Tip P/Tonne 10M Bin,TON,0,0,1,0,0,RORO,General Waste,76448,C&I,0,VRP
200,Roll On Roll Off,203100,Clear 31M Bin,M3,31,0,1,0,0,RORO,General Waste,46165,C&I,1,VRP
300,Lift On,300432,Tip P/Tonne 4.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,87428,C&I,0,VRP
100,Front Lift,100003,Waste In Bin On Exchange,M3,1,0,1,0,0,Front Lift,General Waste,63588,C&I,1,VRP
240,Hook Lift,241141,Deliver 11M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,58062,C&I,0,VRP
260,Hook Lift Small,260841,Deliver 8.0M Bin (HL),EA,0,0,0,0,0,N/A,N/A,65157,C&I,0,VRP
350,Skips,350842,Remove 8.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,35383,C&I,0,VRP
640,MGB Beckton & Dickenson S,647600,Service 7.6LT B&D Sharps,M3,0.01,0,1,0,0,N/A,N/A,19439,C&I,1,VRP
650,MGB Pathological\Infectio,650500,Service 5.0LT P&I Sharps,M3,0.01,0,1,0,0,N/A,N/A,17454,C&I,1,VRP
280,Roll On Roll Off Recyclin,281241,Deliver 12M Recycle Bin,EA,0,0,0,0,0,RORO,Recycling,31854,C&I,0,VRP
900,Miscellaneous,900000,Late Payment Fee,EA,0,0,0,0,0,N/A,N/A,67258,Sale of Other,0,VRP
100,Front Lift,103000,Clear 3.0M Bin,M3,3,0,1,1,1,Front Lift,General Waste,77451,C&I,1,VRP
580,MGB Commercial Recycling,582400,Clear 240LT Recycle Cart,M3,0.24,0,1,0,1,Rear Lift,Recycling,91841,C&I,1,VRP
500,MGB Rear Lift,502411,Rent Monthly 240LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,19057,C&I,0,VRP
150,Front Lift Clean Up,153000,Clear 3.0M Clean Up Bin,M3,3,0,1,0,0,N/A,N/A,90167,C&I,1,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,73912,C&I,0,VRP
180,Front Lift Recycling,181543,Exchange 1.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,36546,C&I,0,VRP
300,Lift On,300600,Clear 6.0M Bin (LO),M3,6,0,1,0,0,N/A,N/A,61629,C&I,1,VRP
700,Liquid,700351,Truck Hire P/Hour,HR,0,0,0,0,0,N/A,N/A,70117,Liquid,0,VRP
180,Front Lift Recycling,184542,Remove 4.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,91128,C&I,0,VRP
350,Skips,350600,Clear 6.0M Skip Bin,M3,6,0,1,0,0,N/A,N/A,65471,C&I,1,VRP
700,Liquid,700421,Oily Water Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,61736,Liquid,0,VRP
730,Grease Trap,730034,Tip P/LTR Grease Trap,LTR,0,0,1,0,0,N/A,N/A,77948,Liquid,0,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,68276,C&I,1,VRP
100,Front Lift,104541,Deliver 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,86642,C&I,0,VRP
600,MGB Co-Mingle,601100,Clear 1100LT Co-Mingle Ca,M3,1.1,0,1,1,1,Rear Lift,Co-Mingle,69019,C&I,1,VRP
710,Septic,710024,Septic Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,88293,Liquid,0,VRP
630,MGB Bio Can Sharps,633241,Deliver 3.2LT Bio Sharps,EA,0,0,0,0,0,N/A,N/A,12935,C&I,0,VRP
540,MGB Sharps,548041,Deliver 8.0LT Sharps Bin,EA,0,0,0,0,0,N/A,N/A,49284,C&I,0,VRP
350,Skips,350400,Clear 4.0M Skip Bin,M3,4,0,1,0,0,N/A,N/A,68304,C&I,1,VRP
950,Rebates,950000,Rebates,EA,0,0,0,0,0,N/A,N/A,81380,Rebate,0,VRP
300,Lift On,301541,Deliver 15M Bin (LO),EA,0,0,0,0,0,N/A,N/A,67347,C&I,0,VRP
180,Front Lift Recycling,189649,Sale of Recycle Bag,EA,0,0,0,0,0,Front Lift,Recycling,18161,Sale of Other,0,VRP
580,MGB Commercial Recycling,580002,Waste In Bin On Removal,M3,1,0,1,0,0,Rear Lift,Recycling,31995,C&I,1,VRP
600,MGB Co-Mingle,601100,Clear 1100LT Co-Mingle Ca,M3,1.1,0,1,1,1,Rear Lift,Co-Mingle,5188,C&I,1,VRP
290,Roll On Roll Off Recyc Pa,293007,Clear Cust 30M Recyc Pack,M3,30,0,1,0,0,RORO,Recycling,82979,C&I,1,VRP
180,Front Lift Recycling,183041,Deliver 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,52262,C&I,0,VRP
240,Hook Lift,240633,Tip P/M3 6.0M Bin (HL),M3,0,0,1,0,0,RORO,General Waste,85860,C&I,0,VRP
350,Skips,350642,Remove 6.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,88689,C&I,0,VRP
500,MGB Rear Lift,500456,Transportation P/Load,EA,0,0,1,0,0,Rear Lift,General Waste,55712,C&I,0,VRP
100,Front Lift,103000,Clear 3.0M Bin,M3,3,0,1,1,1,Front Lift,General Waste,40778,C&I,1,VRP
580,MGB Commercial Recycling,581172,Clear 1100LT Recyc Nil Fe,M3,1.1,0,1,0,0,Rear Lift,Recycling,54988,C&I,1,VRP
500,MGB Rear Lift,500143,Exchange 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,83892,C&I,0,VRP
300,Lift On,300442,Remove 4.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,60180,C&I,0,VRP
600,MGB Co-Mingle,606611,Rent Monthly 660LT Co-Min,EA,0,1,0,0,0,Rear Lift,Co-Mingle,31601,C&I,0,VRP
200,Roll On Roll Off,201200,Clear 12M Bin,M3,12,0,1,0,0,RORO,General Waste,18032,C&I,1,VRP
580,MGB Commercial Recycling,589105,Clear Cardboard Bale,M3,1,0,1,0,0,Rear Lift,Recycling,75260,C&I,1,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,68639,C&I,1,VRP
100,Front Lift,104541,Deliver 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,26457,C&I,0,VRP
180,Front Lift Recycling,183000,Clear 3.0M Recycle Bin,M3,3,0,1,0,1,Front Lift,Recycling,84427,C&I,1,VRP
180,Front Lift Recycling,184544,Relocate 4.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,91639,C&I,0,VRP
240,Hook Lift,241072,Clear 10M Bin Nil Charge,M3,10,0,1,0,0,RORO,General Waste,73676,C&I,1,VRP
580,MGB Commercial Recycling,581241,Deliver 120LT Recycle Car,EA,0,0,0,0,0,Rear Lift,Recycling,75203,C&I,0,VRP
500,MGB Rear Lift,506642,Remove 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,88544,C&I,0,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,52678,Sale of Other,0,VRP
150,Front Lift Clean Up,152042,Remove 2.0M Clean Up Bin,EA,0,0,0,0,0,N/A,N/A,63302,C&I,0,VRP
100,Front Lift,100040,Repair Bin,EA,0,0,0,0,0,Front Lift,General Waste,51173,C&I,0,VRP
200,Roll On Roll Off,202355,Futile 23M Bin,EA,0,0,1,0,0,RORO,General Waste,44995,C&I,0,VRP
240,Hook Lift,241200,Clear 12M Bin (HL),M3,12,0,1,0,0,RORO,General Waste,84995,C&I,1,VRP
200,Roll On Roll Off,201042,Remove 10M Bin,EA,0,0,0,0,0,RORO,General Waste,89607,C&I,0,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,9171,C&I,1,VRP
500,MGB Rear Lift,500048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Rear Lift,General Waste,69314,C&I,0,VRP
350,Skips,350932,Tip P/Tonne 9.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,85014,C&I,0,VRP
300,Lift On,300242,Remove 2.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,67796,C&I,0,VRP
900,Miscellaneous,900064,On-call Booking Charge,EA,0,0,0,0,0,N/A,N/A,56475,Sale of Other,0,VRP
350,Skips,351241,Deliver 12M Skip Bin,EA,0,0,0,0,0,N/A,N/A,865,C&I,0,VRP
100,Front Lift,100045,Bin Cleaning,EA,0,0,0,0,0,Front Lift,General Waste,70744,C&I,0,VRP
280,Roll On Roll Off Recyclin,281200,Clear 12M Recycle Bin,M3,12,0,1,0,0,RORO,Recycling,67481,C&I,1,VRP
710,Septic,710051,Truck Hire P/Hour,HR,0,0,0,0,0,N/A,N/A,68141,Liquid,0,VRP
500,MGB Rear Lift,506643,Exchange 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,91354,C&I,0,VRP
580,MGB Commercial Recycling,582441,Deliver 240LT Recyc Cart,EA,0,0,0,0,0,Rear Lift,Recycling,81013,C&I,0,VRP
350,Skips,350672,Clear 6.0M Skip Nil Chg,M3,6,0,1,0,0,N/A,N/A,47804,C&I,1,VRP
350,Skips,350456,Transportation P/Load,EA,0,0,1,0,0,N/A,N/A,87432,C&I,0,VRP
200,Roll On Roll Off,203141,Deliver 31M Bin,EA,0,0,0,0,0,RORO,General Waste,1617,C&I,0,VRP
240,Hook Lift,243043,Exchange 30M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,91649,C&I,0,VRP
220,Roll On Roll Off Feeder B,221542,Remove 1.5M Tippler Bin,EA,0,0,0,0,0,N/A,N/A,76451,C&I,0,VRP
200,Roll On Roll Off,203041,Deliver 30M Bin,EA,0,0,0,0,0,RORO,General Waste,16565,C&I,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,88835,C&I,0,VRP
900,Miscellaneous,900000,Late Payment Fee,EA,0,0,0,0,0,N/A,N/A,82955,Sale of Other,0,VRP
840,Product Destruction,840000,Product Destruction,TON,1,0,1,0,0,N/A,N/A,91333,C&I,1,VRP
500,MGB Rear Lift,500002,Waste In Bin On Removal,M3,1,0,1,0,0,Rear Lift,General Waste,8213,C&I,1,VRP
540,MGB Sharps,540010,Rent Sharps Bin,EA,0,1,0,0,0,N/A,N/A,79623,C&I,0,VRP
580,MGB Commercial Recycling,581172,Clear 1100LT Recyc Nil Fe,M3,1.1,0,1,0,0,Rear Lift,Recycling,44258,C&I,1,VRP
180,Front Lift Recycling,184000,Clear 4.0M Recycle Bin,M3,4,0,1,0,1,Front Lift,Recycling,51455,C&I,1,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,64273,C&I,0,VRP
580,MGB Commercial Recycling,581210,Rent 120LT Recycle Cart,EA,0,1,0,0,0,Rear Lift,Recycling,11963,C&I,0,VRP
500,MGB Rear Lift,502407,Clear Customer 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,63583,C&I,1,VRP
350,Skips,353141,Deliver 31M Skip Bin,EA,0,0,0,0,0,N/A,N/A,20212,C&I,0,VRP
555,MGB Refresh Hygienic,557070,Cont Service Auto SaniPod,EA,0,0,1,0,0,N/A,N/A,78585,C&I,0,VRP
300,Lift On,301233,Tip P/M3 12M Bin (LO),M3,0,0,1,0,0,N/A,N/A,60448,C&I,0,VRP
350,Skips,350800,Clear 8.0M Skip Bin,M3,8,0,1,0,0,N/A,N/A,60747,C&I,1,VRP
100,Front Lift,100137,Tip Extra Charge,EA,0,0,1,0,0,Front Lift,General Waste,91577,C&I,0,VRP
240,Hook Lift,241500,Clear 15M Bin (HL),M3,15,0,1,0,0,RORO,General Waste,50729,C&I,1,VRP
500,MGB Rear Lift,501110,Rent 1.1M Bin,EA,0,1,0,0,0,Rear Lift,General Waste,64477,C&I,0,VRP
700,Liquid,700400,Oily Water Service P/Load,EA,0,0,1,0,0,N/A,N/A,84051,Liquid,0,VRP
500,MGB Rear Lift,500141,Deliver 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,54600,C&I,0,VRP
130,Front Lift Organic,133072,Clr 3.0M Org Bin Nil Chg,M3,3,0,1,0,0,Front Lift,Organic,84123,C&I,1,VRP
670,MGB Side Lift Recycling,672594,Rebate for Plastic,TON,0,0,1,0,0,N/A,N/A,80267,Rebate,0,VRP
500,MGB Rear Lift,500003,Waste In Bin On Exchange,M3,1,0,1,0,0,Rear Lift,General Waste,68884,C&I,1,VRP
100,Front Lift,101507,Clear Customer 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,56097,C&I,1,VRP
350,Skips,350341,Deliver 3.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,30497,C&I,0,VRP
300,Lift On,301242,Remove 12M Bin (LO),EA,0,0,0,0,0,N/A,N/A,67367,C&I,0,VRP
100,Front Lift,101143,Exchange 1.1M Bin,EA,0,0,0,0,0,Front Lift,General Waste,39006,C&I,0,VRP
300,Lift On,300910,Rent 9.0M Bin (LO),EA,0,1,0,0,0,N/A,N/A,57169,C&I,0,VRP
100,Front Lift,103042,Remove 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,76630,C&I,0,VRP
992,Adjustments,998000,Transfer Father A/C - GST,EA,0,0,0,0,0,N/A,N/A,79226,Sale of Other,0,VRP
900,Miscellaneous,900064,On-call Booking Charge,EA,0,0,0,0,0,N/A,N/A,89538,Sale of Other,0,VRP
100,Front Lift,100002,Waste In Bin On Removal,M3,1,0,1,0,0,Front Lift,General Waste,68112,C&I,1,VRP
