Account_ANZSIC,WPF_Flag,LPF_Flag,OCF_Flag,PIF_Flag,Lead_Source,Payment_Terms,EVF_Flag,Weekend_Surcharge_Flag,Account_Number,Area,Banding,Billing_Cycle,Group_Code,Site_Address_City,Site_Address_Postcode,Account_Start_Date,Account_Start_Month_Date,Billing_Address_State,Account_Status,Account_Type,VRP_Instance,VRP_Industrial_Municipal,Paper_Invoice_Billing_Cycle_Flag,SK_Customer,Account_Stop_Date,Account_Restart_Date,Account_Suspend_Date,Account_Stop_Month_Date,Account_Restart_Month_Date,Account_Suspend_Month_Date,Sub_Banding,Account_User_Number,Billing_Address_Postcode,SK_Account_Restart_Date,SK_Account_Restart_Month_Date,SK_Account_Start_Date,SK_Account_Start_Month_Date,SK_Account_Stop_Date,SK_Account_Stop_Month_Date,SK_Account_Suspend_Date,SK_Account_Suspend_Month_Date,Source_System,Accountable_Territory_Manager_Code,Uprate_Category,Company_ID,ANZSIC_Division,ANZSIC_Subdivision,ANZSIC_Group,Futile_Reason_Code,Area_Depot_Description,Site_ID,Is_Contracted,Is_NewBusiness
I471,0,0,0,0,A,45,0,0,80569081,NBA,National,MEB,JHO,BUMBERRY,2870,2020-03-11,2020-03-01,NSW,C,T,310,I,0,772076,2020-04-03,NULL,NULL,2020-04-01,NULL,NULL,National,NULL,2123,NULL,NULL,20200311,20200301,20200403,20200401,NULL,NULL,VRP,1528,NAT,5,"Transport, Postal and Warehousing",Rail Transport,Rail Freight Transport,NULL,Bathurst,NULL,NULL,0
G400,0,0,0,0,T,30,0,0,80551864,NEP,National,RNL,CAL,BANKSMEADOW,2019,2019-06-19,2019-06-01,QLD,A,INP,310,I,0,4344373,NULL,NULL,NULL,NULL,NULL,NULL,National,NULL,4014,NULL,NULL,20190619,20190601,NULL,NULL,NULL,NULL,VRP,1500,NAT,5,Retail Trade,Fuel Retailing,Fuel Retailing,NULL,Erskine Park,22660,NULL,0
H451,1,1,0,1,E,130,1,0,18767333,NNC,SME,MEO,GEN,THE JUNCTION,2291,2015-03-01,2015-03-01,NSW,C,D,320,I,0,1175643,2019-03-22,NULL,2019-03-19,2019-03-01,NULL,2019-03-01,SME,NULL,2291,NULL,NULL,20150301,20150301,20190322,20190301,20190319,20190301,VRP,2313,GEN,6,Accommodation and Food Services,Food and Beverage Services,"Cafes, Restaurants and Takeaway Food Services","B,BN,CO,G,L,SH,SL,SO,WA,",Newcastle,NULL,NULL,0
R892,1,1,1,1,M,14,1,0,80378091,VSY,Inside Sales,M7E,GEN,MILDURA,3500,2020-01-24,2020-01-01,VIC,A,D,824,I,0,3976324,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3500,NULL,NULL,20200124,20200101,NULL,NULL,NULL,NULL,VRP,3294,GEN,23,Arts and Recreation Services,Heritage Activities,Parks and Gardens Operations,"B,BN,CO,G,L,SH,SL,SO,WA",Mildura,NULL,0,0
NULL,1,1,0,1,M,14,1,1,81500642,NWW,SME,MEW,GEN,KOORINGAL,2650,2020-09-01,2020-09-01,NSW,A,D,804,I,0,2377776,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2650,NULL,NULL,20200901,20200901,NULL,NULL,NULL,NULL,VRP,2328,GEN,21,NULL,NULL,NULL,",B,BN,CO,G,L,SH,SL,SO,WA,",Wagga Wagga,NULL,1,0
E301,1,1,1,1,E,30,0,0,80849558,VTN,NULL,MEO,L06,DONNYBROOK,3064,2021-10-12,2021-10-01,VIC,A,T,345,I,0,3683967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3026,NULL,NULL,20211012,20211001,NULL,NULL,NULL,NULL,VRP,NULL,SPEC,8,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA",Metro Northern,NULL,NULL,0
Q851,1,1,1,1,N,14,1,0,80546496,NEP,SME,MEO,GEN,ARTARMON,2064,2019-03-05,2019-03-01,NSW,C,D,310,I,0,1330255,2020-02-04,NULL,NULL,2020-02-01,NULL,NULL,SME,NULL,2171,NULL,NULL,20190305,20190301,20200204,20200201,NULL,NULL,VRP,2738,GEN,5,Health Care and Social Assistance,Medical and Other Health Care Services,Medical Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Erskine Park,NULL,NULL,0
E321,1,1,1,1,N,14,0,0,80364071,VGL,National,M8E,GEN,SOUTH GEELONG,3220,2019-07-04,2019-07-01,VIC,C,T,824,I,0,233535,2019-07-11,NULL,NULL,2019-07-01,NULL,NULL,National,NULL,3220,NULL,NULL,20190704,20190701,20190711,20190701,NULL,NULL,VRP,3220,GEN,23,Construction,Construction Services,Land Development and Site Preparation Services,"B,BN,CO,G,L,SH,SL,SO,WA,",Geelong,NULL,NULL,0
NULL,0,0,0,0,TFA,14,0,0,10391626,QCN,Mid Market,MEO,GEN,PORTSMITH,4870,2021-06-21,2021-06-01,QLD,A,A,125,I,0,4144450,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,FUSCEX,4870,NULL,NULL,20210621,20210601,NULL,NULL,NULL,NULL,VRP,4305,GEN,2,NULL,NULL,NULL,NULL,Cairns,NULL,0,0
Q860,1,1,1,1,M,14,1,1,80455223,VAL,Inside Sales,M5E,GEN,SPRINGDALE HEIGHTS,2641,2021-07-07,2021-07-01,NSW,A,D,824,I,0,3669165,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,2710,NULL,NULL,20210707,20210701,NULL,NULL,NULL,NULL,VRP,3234,GEN,23,Health Care and Social Assistance,Residential Care Services,Residential Care Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Albury,NULL,1,1
H453,0,1,0,1,E,14,1,0,18631144,NNC,SME,MEO,772,NEW LAMBTON,2305,1999-04-12,1999-04-01,NSW,A,A,320,I,0,617867,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2305,NULL,NULL,19990412,19990401,NULL,NULL,NULL,NULL,VRP,2022,STA,6,Accommodation and Food Services,Food and Beverage Services,Clubs (Hospitality),NULL,Newcastle,NULL,0,0
NULL,1,1,1,1,A,30,0,0,76191388,VNP,Inside Sales,MEN,GEN,MORNINGTON,3931,2018-03-02,2018-03-01,VIC,A,D,347,I,0,4251872,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3931,NULL,NULL,20180302,20180301,NULL,NULL,NULL,NULL,VRP,1351,GEN,9,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Nepean Waste,NULL,0,0
E329,1,1,1,1,E,14,1,0,10371456,QMK,SME,MEO,GEN,MACKAY HARBOUR,4740,2019-11-11,2019-11-01,QLD,A,D,125,I,0,997118,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,4740,NULL,NULL,20191111,20191101,NULL,NULL,NULL,NULL,VRP,4271,GEN,2,Construction,Construction Services,Other Construction Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Mackay,NULL,0,0
F380,0,0,0,0,TFA,14,0,0,18433078,QCP,Inside Sales,MEO,GEN,MORNINGSIDE,4170,2019-11-01,2019-11-01,QLD,A,C,110,I,0,82761,NULL,NULL,NULL,NULL,NULL,NULL,TFA,FUSCEX,4170,NULL,NULL,20191101,20191101,NULL,NULL,NULL,NULL,VRP,4275,GEN,1,Wholesale Trade,Commission-Based Wholesaling,Commission-Based Wholesaling,NULL,Brisbane South C&I,NULL,0,0
L671,0,1,0,1,E,14,0,0,53158138,WMA,Mid Market,ME2,647,MORLEY,6062,1995-10-24,1995-10-01,WA,A,A,170,I,0,1353971,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,5133287,6951,NULL,NULL,19951024,19951001,NULL,NULL,NULL,NULL,VRP,6009,STA,4,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Property Operators,"B,BN,CO,G,L,SH,SL,SO,WA",Malaga,NULL,1,0
H440,0,0,0,0,E,30,0,0,73312442,WTX,Inside Sales,ME2,GEN,DARLING DOWNS,6122,2018-08-01,2018-08-01,WA,A,D,170,I,0,3925069,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,TOXIMP,6122,NULL,NULL,20180801,20180801,NULL,NULL,NULL,NULL,VRP,1351,LOC,4,Accommodation and Food Services,Accommodation,Accommodation,"B,BN,CO,G,L,SH,SL,SO,WA",Tox Free,NULL,0,0
M695,0,0,0,0,N,NULL,0,0,73265664,WMA,SME,ME2,GEN,INNALOO,6018,2017-07-07,2017-07-01,WA,Z,D,170,I,0,486600,2017-07-08,NULL,NULL,2017-07-01,NULL,NULL,SME,73244788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,4,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",Market Research and Statistical Services,NULL,Malaga,NULL,NULL,0
NULL,1,1,1,1,C,14,1,1,73388769,WDB,Unassigned,WE2,GEN,NULL,NULL,2020-01-30,2020-01-01,NULL,U,ST,170,I,0,142725,NULL,NULL,NULL,NULL,NULL,NULL,Unassigned,NULL,NULL,NULL,NULL,20200130,20200101,NULL,NULL,NULL,NULL,VRP,6741,GEN,4,NULL,NULL,NULL,",B,BN,CO,G,L,SH,SL,SO,WA,",Derby,NULL,NULL,0
E301,0,0,0,0,TFA,30,0,0,18465671,QSS,Inside Sales,MEC,M85,SPRINGWOOD,4127,2020-07-01,2020-07-01,QLD,Z,T,110,I,0,12013,2019-06-30,NULL,NULL,2019-06-01,NULL,NULL,Inside Sales,FUSCEX,4107,NULL,NULL,20200701,20200701,20190630,20190601,NULL,NULL,VRP,4296,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,SmartSkip,NULL,NULL,0
NULL,0,0,0,0,A,14,0,0,10328073,QMK,SME,MEO,GEN,ANDERGROVE,4740,2017-03-10,2017-03-01,QLD,C,INP,125,I,0,190248,2017-08-29,NULL,NULL,2017-08-01,NULL,NULL,SME,NULL,4014,NULL,NULL,20170310,20170301,20170829,20170801,NULL,NULL,VRP,4516,GEN,2,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Mackay,NULL,NULL,0
L671,1,1,1,1,N,14,1,0,18322483,QBR,Inside Sales,MEO,GEN,GRANGE,4051,2017-11-29,2017-11-01,QLD,A,D,110,I,0,3749591,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,4053,NULL,NULL,20171129,20171101,NULL,NULL,NULL,NULL,VRP,1355,GEN,1,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Property Operators,"B,BL,BN,CO,G,L,SH,SL,SO,WA,M",Brisbane North C&I,NULL,0,0
O754,0,0,0,0,T,130,0,0,80335490,VSH,Mid Market,W5E,E76,DHURRINGILE,3610,2018-04-01,2018-04-01,VIC,A,INP,824,I,0,1088566,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,3043,NULL,NULL,20180401,20180401,NULL,NULL,NULL,NULL,VRP,3015,STA,23,Public Administration and Safety,Public Administration,Justice,"B,BN,CO,G,L,SH,SL,SO,WA",Shepparton,NULL,NULL,0
G400,0,0,0,0,C,NULL,0,0,73222215,WMA,SME,WCA,204,BALCATTA,6021,2016-09-23,2016-09-01,WA,Z,A,170,I,0,403721,2017-09-14,NULL,2017-08-23,2017-09-01,NULL,2017-08-01,SME,0002007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,4,Retail Trade,Fuel Retailing,Fuel Retailing,NULL,Malaga,NULL,NULL,0
S942,1,1,1,1,N,14,1,0,80721338,VCS,Inside Sales,MEC,GEN,DANDENONG,3175,2018-05-29,2018-05-01,VIC,C,D,345,I,0,807803,2019-09-25,NULL,2019-08-23,2019-09-01,NULL,2019-08-01,Inside Sales,NULL,3175,NULL,NULL,20180529,20180501,20190925,20190901,20190823,20190801,VRP,1219,GEN,8,Other Services,Repair and Maintenance,Machinery and Equipment Repair and Maintenance,"B,BN,CO,G,L,SH,SL,SO,WA",Metro Southern,NULL,NULL,0
NULL,0,1,0,1,N,14,0,0,80573489,NEP,Mid Market,MSO,G55,QUAKERS HILL,2763,2020-05-22,2020-05-01,NSW,A,A,310,I,0,522479,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,RECHARGE,2065,NULL,NULL,20200522,20200501,NULL,NULL,NULL,NULL,VRP,2016,STA,5,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Erskine Park,NULL,0,0
F333,0,1,0,1,N,NULL,0,0,73255425,WSS,SME,ME2,GEN,CLOVERDALE,6105,2017-04-21,2017-04-01,WA,Z,D,170,I,0,2352962,2018-02-01,NULL,2017-10-30,2018-02-01,NULL,2017-10-01,SME,WAT002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,4,Wholesale Trade,Basic Material Wholesaling,Timber and Hardware Goods Wholesaling,NULL,Stateside,NULL,NULL,0
NULL,1,1,1,1,A,14,1,0,27970431,NCB,SME,MEO,GEN,TUGGERANONG,2901,2019-05-16,2019-05-01,NSW,C,D,804,I,0,423048,2019-08-30,NULL,NULL,2019-08-01,NULL,NULL,SME,NULL,2320,NULL,NULL,20190516,20190501,20190830,20190801,NULL,NULL,VRP,2342,GEN,21,NULL,NULL,NULL,",B,BN,CO,G,L,SH,SL,SO,WA,",Canberra,NULL,NULL,0
L671,0,0,0,1,T,30,0,0,18291654,QBR,National,MEO,VIC,MILTON,4064,2016-09-27,2016-09-01,QLD,C,A,110,I,0,4144398,2020-07-01,NULL,NULL,2020-07-01,NULL,NULL,National,FUSCEX,4064,NULL,NULL,20160927,20160901,20200701,20200701,NULL,NULL,VRP,1528,NAT,1,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Property Operators,NULL,Brisbane North C&I,VIC035,NULL,0
E301,1,1,1,1,E,30,0,0,80845447,VCS,Inside Sales,MEC,L06,CLYDE NORTH,3978,2021-08-27,2021-08-01,VIC,A,T,345,I,0,3677361,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3026,NULL,NULL,20210827,20210801,NULL,NULL,NULL,NULL,VRP,NULL,STA,8,Construction,Building Construction,Residential Building Construction,NULL,Metro Southern,NULL,NULL,0
E301,1,0,0,1,E,30,0,0,80448521,VMO,Inside Sales,M3S,EWM,WARRAGUL,3820,2021-05-05,2021-05-01,VIC,A,T,824,I,0,3658024,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3140,NULL,NULL,20210505,20210501,NULL,NULL,NULL,NULL,VRP,3748,COMP,23,Construction,Building Construction,Residential Building Construction,NULL,Morwell,NULL,NULL,0
B070,0,0,0,1,E,NULL,1,0,73172980,WKA,SME,ME3,GEN,KARRATHA,6714,2015-09-01,2015-09-01,WA,Z,INP,170,I,0,913869,2017-11-27,NULL,NULL,2017-11-01,NULL,NULL,SME,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,4,Mining,Oil and Gas Extraction,Oil and Gas Extraction,NULL,Karratha,NULL,NULL,0
NULL,0,0,0,1,N,30,0,0,48947530,SSW,SME,M4O,GEN,THEBARTON,5031,2019-09-16,2019-09-01,SA,C,T,360,I,0,1235349,2019-10-09,NULL,NULL,2019-10-01,NULL,NULL,SME,NULL,5031,NULL,NULL,20190916,20190901,20191009,20191001,NULL,NULL,VRP,5222,GEN,10,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Southern Adelaide Welland,NULL,NULL,0
C133,1,1,1,1,E,14,1,0,18580288,NME,SME,MEO,GEN,MOREE,2400,2003-09-26,2003-09-01,NSW,A,D,320,I,0,4553663,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2400,NULL,NULL,20030926,20030901,NULL,NULL,NULL,NULL,VRP,1351,GEN,6,Manufacturing,"Textile, Leather, Clothing and Footwear Manufacturing",Textile Product Manufacturing,"B,BN,CO,G,L,SH,SL,SO,WA,",Moree,NULL,1,0
Q851,1,1,1,1,N,14,1,0,18348958,QGC,Inside Sales,MEO,GEN,MUDGEERABA,4213,2018-09-19,2018-09-01,QLD,A,D,110,I,0,1579270,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,4213,NULL,NULL,20180919,20180901,NULL,NULL,NULL,NULL,VRP,1355,GEN,1,Health Care and Social Assistance,Medical and Other Health Care Services,Medical Services,"B,BN,CO,G,L,SH,SL,SO,WA,M",Gold Coast C&I,NULL,1,0
F350,0,1,1,1,N,14,0,1,80751638,VTN,SME,MEO,C33,HOPPERS CROSSING,3029,2019-06-03,2019-06-01,VIC,A,C,345,I,0,796001,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3029,NULL,NULL,20190603,20190601,NULL,NULL,NULL,NULL,VRP,3297,F1Y,8,Wholesale Trade,Motor Vehicle and Motor Vehicle Parts Wholesaling,Motor Vehicle and Motor Vehicle Parts Wholesaling,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Northern,NULL,0,0
NULL,0,0,0,1,V,30,0,0,48981489,SSW,SME,M4O,GEN,MALVERN,5061,2020-06-02,2020-06-01,SA,C,T,360,I,0,131487,2020-06-30,NULL,NULL,2020-06-01,NULL,NULL,SME,NULL,5065,NULL,NULL,20200602,20200601,20200630,20200601,NULL,NULL,VRP,5716,STA,10,NULL,NULL,NULL,NULL,Southern Adelaide Welland,NULL,NULL,0
C133,1,1,1,1,P,30,1,0,73342400,WMA,SME,ME2,B24,INNALOO,6018,2019-04-12,2019-04-01,SA,A,C,170,I,0,1116213,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,5063,NULL,NULL,20190412,20190401,NULL,NULL,NULL,NULL,VRP,5226,F1Y,4,Manufacturing,"Textile, Leather, Clothing and Footwear Manufacturing",Textile Product Manufacturing,"BL,B,BN,CO,G,L,SH,SL,SO,WA",Malaga,NULL,1,0
NULL,0,0,0,0,N,130,0,0,48995080,SPA,National,MOO,ORB,MODBURY,5092,2012-11-27,2012-11-01,SA,A,A,360,I,0,1794440,NULL,NULL,NULL,NULL,NULL,NULL,National,AMCORRECYC,5012,NULL,NULL,20121127,20121101,NULL,NULL,NULL,NULL,VRP,5008,COMP,10,NULL,NULL,NULL,"B,BN,CO,G,L,M,SH,SL,SO,WA",Port Adelaide,NULL,0,0
G421,0,0,0,0,T,30,0,0,18773880,NLS,National,RNM,SMS,BALLINA,2478,2015-10-01,2015-10-01,QLD,C,INP,320,I,0,4295629,2021-02-22,NULL,NULL,2021-02-01,NULL,NULL,National,NULL,4014,NULL,NULL,20151001,20151001,20210222,20210201,NULL,NULL,VRP,1530,NAT,6,Retail Trade,Other Store-Based Retailing,"Furniture, Floor Coverings, Houseware and Textile Goods Retailing",NULL,Lismore,340,NULL,0
A052,0,1,1,1,N,14,1,0,13803908,QBU,Inside Sales,MEO,GEN,BUNDABERG,4670,2020-05-26,2020-05-01,QLD,A,D,701,I,0,1378848,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,4670,NULL,NULL,20200526,20200501,NULL,NULL,NULL,NULL,VRP,4283,GEN,15,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing Support Services",Agriculture and Fishing Support Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Bundaberg,NULL,1,0
H452,1,1,1,1,E,14,1,0,48774275,SPA,Inside Sales,MEI,GEN,ADELAIDE,5000,2015-11-23,2015-11-01,SA,C,C,360,I,0,4125136,2021-09-14,NULL,2021-09-08,2021-09-01,NULL,2021-09-01,Inside Sales,NULL,5000,NULL,NULL,20151123,20151101,20210914,20210901,20210908,20210901,VRP,5226,GEN,10,Accommodation and Food Services,Food and Beverage Services,"Pubs, Taverns and Bars","B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,NULL,0
E301,0,0,0,0,O,30,0,0,73298113,WTM,SME,ME2,F68,SUBIACO,6008,2018-03-06,2018-03-01,WA,Z,D,170,I,0,1282311,2018-08-28,NULL,NULL,2018-08-01,NULL,NULL,SME,Matera,6155,NULL,NULL,20180306,20180301,20180828,20180801,NULL,NULL,VRP,6273,SPEC,4,Construction,Building Construction,Residential Building Construction,NULL,Matera,NULL,NULL,0
C183,1,1,1,1,V,14,1,0,53123418,WMA,SME,ME2,GEN,WELSHPOOL,6106,2001-03-29,2001-03-01,WA,A,C,170,I,0,4451341,NULL,NULL,NULL,NULL,NULL,NULL,SME,4906457,6106,NULL,NULL,20010329,20010301,NULL,NULL,NULL,NULL,VRP,6280,GEN,4,Manufacturing,Basic Chemical and Chemical Product Manufacturing,Fertiliser and Pesticide Manufacturing,"B,BN,CO,G,L,SH,SL,SO,WA,P",Malaga,NULL,0,0
NULL,0,0,0,1,C,145,0,0,48767452,SPA,National,MEI,BLD,REYNELLA,5161,2015-06-29,2015-06-01,NSW,C,B,360,I,0,107425,2018-11-30,NULL,NULL,2018-11-01,NULL,NULL,National,NULL,2124,NULL,NULL,20150629,20150601,20181130,20181101,NULL,NULL,VRP,1523,GEN,10,NULL,NULL,NULL,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,NULL,0
G411,0,0,0,0,T,30,0,0,19208688,NEP,National,MNW,WOL,EMERTON,2770,2008-08-04,2008-08-01,QLD,C,INP,310,I,0,498622,2020-03-02,NULL,NULL,2020-03-01,NULL,NULL,National,CMS,4014,NULL,NULL,20080804,20080801,20200302,20200301,NULL,NULL,VRP,1500,NAT,5,Retail Trade,Food Retailing,Supermarket and Grocery Stores,NULL,Erskine Park,1625,NULL,0
P801,0,0,0,0,T,30,0,0,48749630,SPA,National,NN8,G8E,REYNELLA,5161,2014-11-06,2014-11-01,QLD,A,INP,360,I,0,4300541,NULL,NULL,NULL,NULL,NULL,NULL,National,NULL,4014,NULL,NULL,20141106,20141101,NULL,NULL,NULL,NULL,VRP,1530,NAT,10,Education and Training,Preschool and School Education,Preschool Education,"B,BN,CO,G,L,SH,SL,SO,WA",Port Adelaide,E15473,NULL,0
NULL,1,1,1,1,A,14,1,1,81521815,NNA,Inside Sales,MEN,GEN,SOUTH NOWRA,2541,2021-07-29,2021-07-01,NSW,A,D,804,I,0,3844509,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,2541,NULL,NULL,20210729,20210701,NULL,NULL,NULL,NULL,VRP,2340,GEN,21,NULL,NULL,NULL,",B,BN,CO,G,L,SH,SL,SO,WA,",Nowra,NULL,1,1
E301,0,1,0,1,E,30,0,0,53901862,WSW,SME,BME,B11,BRUNSWICK,6224,2017-09-29,2017-09-01,WA,Z,T,735,I,0,1927270,2017-12-22,NULL,NULL,2017-12-01,NULL,NULL,SME,53669253,6021,NULL,NULL,20170929,20170901,20171222,20171201,NULL,NULL,VRP,6247,GEN,18,Construction,Building Construction,Residential Building Construction,NULL,South West Waste,NULL,NULL,0
P810,1,1,0,0,T,130,0,0,80570557,NEP,SME,MSO,992,QUAKERS HILL,2763,2020-04-07,2020-04-01,NSW,A,A,310,I,0,332673,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2007,NULL,NULL,20200407,20200401,NULL,NULL,NULL,NULL,VRP,2013,STA,5,Education and Training,Tertiary Education,Tertiary Education,NULL,Erskine Park,NULL,1,0
G423,1,1,1,1,N,30,1,0,18371917,QGC,SME,MEO,GEN,YATALA,4207,2019-07-08,2019-07-01,QLD,A,C,110,I,0,4392690,NULL,NULL,NULL,NULL,NULL,NULL,SME,FUSCEX,4207,NULL,NULL,20190708,20190701,NULL,NULL,NULL,NULL,VRP,1355,GEN,1,Retail Trade,Other Store-Based Retailing,"Hardware, Building and Garden Supplies Retailing","B,BN,CO,G,L,SH,SL,SO,WA,M",Gold Coast C&I,NULL,0,0
G411,0,1,0,1,C,NULL,0,0,28463568,VAL,SME,M5E,GEN,WODONGA,3690,2015-12-09,2015-12-01,VIC,C,D,824,I,0,2336979,2017-12-11,NULL,NULL,2017-12-01,NULL,NULL,SME,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,23,Retail Trade,Food Retailing,Supermarket and Grocery Stores,NULL,Albury,NULL,NULL,0
C241,1,1,1,1,C,14,0,0,48933323,SPA,Inside Sales,MEI,GEN,WINGFIELD,5013,2019-05-24,2019-05-01,SA,A,D,360,I,0,4544130,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,5013,NULL,NULL,20190524,20190501,NULL,NULL,NULL,NULL,VRP,5008,GEN,10,Manufacturing,Machinery and Equipment Manufacturing,Professional and Scientific Equipment Manufacturing,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,1,0
E301,0,1,0,0,E,30,0,1,82027594,QSS,Inside Sales,MEC,GEN,SLACKS CREEK,4127,2020-11-10,2020-11-01,QLD,C,T,110,I,0,2387370,2021-08-15,NULL,NULL,2021-08-01,NULL,NULL,Inside Sales,FUSCEX,4122,NULL,NULL,20201110,20201101,20210815,20210801,NULL,NULL,VRP,4295,GEN,1,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA",SmartSkip,NULL,NULL,0
E301,1,1,1,1,T,30,0,0,80458099,VGL,Inside Sales,M8E,L06,ST LEONARDS,3223,2021-08-03,2021-08-01,VIC,A,T,824,I,0,3673374,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3030,NULL,NULL,20210803,20210801,NULL,NULL,NULL,NULL,VRP,NULL,STA,23,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA",Geelong,NULL,NULL,0
C191,1,1,1,1,N,14,1,0,10200130,QCN,SME,MEO,GEN,PORTSMITH,4870,2010-03-17,2010-03-01,QLD,C,D,125,I,0,3925033,2021-04-22,NULL,2021-04-14,2021-04-01,NULL,2021-04-01,SME,NULL,4869,NULL,NULL,20100317,20100301,20210422,20210401,20210414,20210401,VRP,4305,GEN,2,Manufacturing,Polymer Product and Rubber Product Manufacturing,Polymer Product Manufacturing,"B,BN,CO,G,L,SH,SL,SO,WA",Cairns,NULL,NULL,0
G411,0,0,0,0,T,30,0,0,73267704,WMA,National,MCN,COL,CAVERSHAM,6055,2017-08-01,2017-08-01,QLD,A,D,170,I,0,4266280,NULL,NULL,NULL,NULL,NULL,NULL,National,NULL,4014,NULL,NULL,20170801,20170801,NULL,NULL,NULL,NULL,VRP,1527,NAT,4,Retail Trade,Food Retailing,Supermarket and Grocery Stores,NULL,Malaga,0262,1,0
R912,1,1,1,1,N,14,1,1,81506472,NWW,Inside Sales,MEW,GEN,WAGGA WAGGA,2650,2020-11-18,2020-11-01,NSW,A,D,804,I,0,2388788,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,2650,NULL,NULL,20201118,20201101,NULL,NULL,NULL,NULL,VRP,2328,GEN,21,Arts and Recreation Services,Sports and Recreation Activities,Horse and Dog Racing Activities,",B,BN,CO,G,L,SH,SL,SO,WA,",Wagga Wagga,NULL,1,0
C151,0,0,0,0,T,130,0,0,80781365,VTN,National,MSO,OPA,MARIBYRNONG,3032,2019-07-01,2019-07-01,VIC,C,A,345,I,0,3944653,2020-07-24,NULL,NULL,2020-07-01,NULL,NULL,National,CLE3006,3018,NULL,NULL,20190701,20190701,20200724,20200701,NULL,NULL,VRP,1523,NAT,8,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing","Pulp, Paper and Paperboard Manufacturing",NULL,Metro Northern,NULL,NULL,0
NULL,1,1,1,1,N,14,1,0,10344606,QTO,SME,MEO,GEN,AITKENVALE,4814,2018-08-06,2018-08-01,WA,A,D,125,I,0,3959286,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,6917,NULL,NULL,20180806,20180801,NULL,NULL,NULL,NULL,VRP,4220,GEN,2,NULL,NULL,NULL,"B,BL,BN,CO,G,L,SH,SL,SO,WA",Townsville,NULL,0,0
